type,xcourtcofips,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
Census Tract,,12086018902,,10/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086018902,,11/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086018902,,12/2021,0,0,2024-03-30
Census Tract,,12086018902,,01/2022,0,0,2024-03-30
Census Tract,,12086018902,,02/2022,0,0,2024-03-30
Census Tract,,12086018902,,03/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086018902,,04/2022,0,0,2024-03-30
Census Tract,,12086018902,,05/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086018902,,06/2022,0,0,2024-03-30
Census Tract,,12086018902,,07/2022,0,0,2024-03-30
Census Tract,,12086018902,,08/2022,0,0,2024-03-30
Census Tract,,12086018902,,09/2022,0,0,2024-03-30
Census Tract,,12086018902,,10/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086018902,,11/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086018902,,12/2022,0,0,2024-03-30
Census Tract,,12086018902,,01/2023,0,0,2024-03-30
Census Tract,,12086018902,,02/2023,0,0,2024-03-30
Census Tract,,12086018902,,03/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086018902,,05/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086018902,,06/2023,0,0,2024-03-30
Census Tract,,12086018902,,07/2023,0,0,2024-03-30
Census Tract,,12086018902,,08/2023,0,0,2024-03-30
Census Tract,,12086018902,,09/2023,0,0,2024-03-30
Census Tract,,12086018902,,10/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086018902,,12/2023,0,0,2024-03-30
Census Tract,,12086018902,,01/2024,0,0,2024-03-30
Census Tract,,12086018902,,02/2024,0,0,2024-03-30
Census Tract,,12086018902,,03/2024,0,0.166666666666667,2024-03-30
Census Tract,,12086019000,,01/2020,0,0.833333333333333,2024-03-30
Census Tract,,12086019000,,02/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086019000,,03/2020,0,0.666666666666667,2024-03-30
Census Tract,,12086019000,,04/2020,0,0.833333333333333,2024-03-30
Census Tract,,12086019000,,05/2020,0,0.666666666666667,2024-03-30
Census Tract,,12086019000,,06/2020,0,1,2024-03-30
Census Tract,,12086019000,,07/2020,0,0.833333333333333,2024-03-30
Census Tract,,12086019000,,08/2020,0,0.833333333333333,2024-03-30
Census Tract,,12086019000,,09/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086019000,,10/2020,0,0.5,2024-03-30
Census Tract,,12086019000,,11/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086019000,,12/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086019000,,01/2021,0,0.833333333333333,2024-03-30
Census Tract,,12086019000,,02/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086019000,,03/2021,0,0.666666666666667,2024-03-30
Census Tract,,12086019000,,04/2021,0,0.833333333333333,2024-03-30
Census Tract,,12086019000,,05/2021,0,0.666666666666667,2024-03-30
Census Tract,,12086019000,,06/2021,0,1,2024-03-30
Census Tract,,12086019000,,07/2021,0,0.833333333333333,2024-03-30
Census Tract,,12086019000,,08/2021,0,0.833333333333333,2024-03-30
Census Tract,,12086019000,,09/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086019000,,10/2021,0,0.5,2024-03-30
Census Tract,,12086019000,,11/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086019000,,12/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086019000,,01/2022,0,0.833333333333333,2024-03-30
Census Tract,,12086019000,,02/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086019000,,03/2022,0,0.666666666666667,2024-03-30
Census Tract,,12086019000,,04/2022,0,0.833333333333333,2024-03-30
Census Tract,,12086019000,,05/2022,0,0.666666666666667,2024-03-30
Census Tract,,12086019000,,06/2022,0,1,2024-03-30
Census Tract,,12086019000,,07/2022,0,0.833333333333333,2024-03-30
Census Tract,,12086019000,,08/2022,0,0.833333333333333,2024-03-30
Census Tract,,12086019000,,09/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086019000,,10/2022,0,0.5,2024-03-30
Census Tract,,12086019000,,11/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086019000,,12/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086019000,,01/2023,0,0.833333333333333,2024-03-30
Census Tract,,12086019000,,02/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086019000,,03/2023,0,0.666666666666667,2024-03-30
Census Tract,,12086019000,,04/2023,0,0.833333333333333,2024-03-30
Census Tract,,12086019000,,05/2023,0,0.666666666666667,2024-03-30
Census Tract,,12086019000,,06/2023,0,1,2024-03-30
Census Tract,,12086019000,,07/2023,0,0.833333333333333,2024-03-30
Census Tract,,12086019000,,09/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086019000,,10/2023,0,0.5,2024-03-30
Census Tract,,12086019000,,11/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086019000,,01/2024,0,0.833333333333333,2024-03-30
Census Tract,,12086019000,,02/2024,0,0.333333333333333,2024-03-30
Census Tract,,12086019000,,03/2024,0,0.666666666666667,2024-03-30
Census Tract,,12086019100,,01/2020,0,1.33333333333333,2024-03-30
Census Tract,,12086019100,,02/2020,0,2.16666666666667,2024-03-30
Census Tract,,12086019100,,03/2020,0,1.66666666666667,2024-03-30
Census Tract,,12086019100,,04/2020,0,2.33333333333333,2024-03-30
Census Tract,,12086019100,,05/2020,0,1.16666666666667,2024-03-30
Census Tract,,12086019100,,06/2020,0,1.33333333333333,2024-03-30
Census Tract,,12086019100,,07/2020,0,1.5,2024-03-30
Census Tract,,12086019100,,08/2020,0,2.16666666666667,2024-03-30
Census Tract,,12086019100,,09/2020,0,1.5,2024-03-30
Census Tract,,12086019100,,10/2020,0,2.5,2024-03-30
Census Tract,,12086019100,,11/2020,0,2,2024-03-30
Census Tract,,12086019100,,12/2020,0,3,2024-03-30
Census Tract,,12086019100,,01/2021,0,1.33333333333333,2024-03-30
Census Tract,,12086019100,,02/2021,0,2.16666666666667,2024-03-30
Census Tract,,12086019100,,03/2021,0,1.66666666666667,2024-03-30
Census Tract,,12086019100,,04/2021,0,2.33333333333333,2024-03-30
Census Tract,,12086019100,,05/2021,0,1.16666666666667,2024-03-30
Census Tract,,12086019100,,06/2021,0,1.33333333333333,2024-03-30
Census Tract,,12086019100,,07/2021,0,1.5,2024-03-30
Census Tract,,12086019100,,08/2021,0,2.16666666666667,2024-03-30
Census Tract,,12086019100,,09/2021,0,1.5,2024-03-30
Census Tract,,12086019100,,10/2021,0,2.5,2024-03-30
Census Tract,,12086019100,,11/2021,0,2,2024-03-30
Census Tract,,12086019100,,12/2021,0,3,2024-03-30
Census Tract,,12086019100,,01/2022,0,1.33333333333333,2024-03-30
Census Tract,,12086019100,,02/2022,0,2.16666666666667,2024-03-30
Census Tract,,12086019100,,03/2022,0,1.66666666666667,2024-03-30
Census Tract,,12086019100,,04/2022,0,2.33333333333333,2024-03-30
Census Tract,,12086019100,,05/2022,0,1.16666666666667,2024-03-30
Census Tract,,12086019100,,06/2022,0,1.33333333333333,2024-03-30
Census Tract,,12086019100,,07/2022,0,1.5,2024-03-30
Census Tract,,12086019100,,08/2022,0,2.16666666666667,2024-03-30
Census Tract,,12086019100,,09/2022,0,1.5,2024-03-30
Census Tract,,12086019100,,10/2022,0,2.5,2024-03-30
Census Tract,,12086019100,,11/2022,0,2,2024-03-30
Census Tract,,12086019100,,12/2022,0,3,2024-03-30
Census Tract,,12086019100,,01/2023,0,1.33333333333333,2024-03-30
Census Tract,,12086019100,,02/2023,0,2.16666666666667,2024-03-30
Census Tract,,12086019100,,03/2023,0,1.66666666666667,2024-03-30
Census Tract,,12086019100,,04/2023,0,2.33333333333333,2024-03-30
Census Tract,,12086019100,,05/2023,0,1.16666666666667,2024-03-30
Census Tract,,12086019100,,06/2023,0,1.33333333333333,2024-03-30
Census Tract,,12086019100,,07/2023,0,1.5,2024-03-30
Census Tract,,12086019100,,09/2023,0,1.5,2024-03-30
Census Tract,,12086019100,,10/2023,0,2.5,2024-03-30
Census Tract,,12086019100,,11/2023,0,2,2024-03-30
Census Tract,,12086019100,,12/2023,0,3,2024-03-30
Census Tract,,12086019100,,01/2024,0,1.33333333333333,2024-03-30
Census Tract,,12086019100,,02/2024,0,2.16666666666667,2024-03-30
Census Tract,,12086019100,,03/2024,0,1.66666666666667,2024-03-30
Census Tract,,12086019200,,01/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086019200,,02/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086019200,,03/2020,0,0.666666666666667,2024-03-30
Census Tract,,12086019200,,04/2020,0,0.5,2024-03-30
Census Tract,,12086019200,,05/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086019200,,06/2020,0,0.666666666666667,2024-03-30
Census Tract,,12086019200,,07/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086019200,,08/2020,0,1.33333333333333,2024-03-30
Census Tract,,12086019200,,09/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086019200,,10/2020,0,0.5,2024-03-30
Census Tract,,12086019200,,11/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086019200,,12/2020,0,0.666666666666667,2024-03-30
Census Tract,,12086019200,,01/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086019200,,02/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086019200,,03/2021,0,0.666666666666667,2024-03-30
Census Tract,,12086019200,,04/2021,0,0.5,2024-03-30
Census Tract,,12086019200,,05/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086019200,,06/2021,0,0.666666666666667,2024-03-30
Census Tract,,12086019200,,07/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086019200,,08/2021,0,1.33333333333333,2024-03-30
Census Tract,,12086019200,,09/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086019200,,10/2021,0,0.5,2024-03-30
Census Tract,,12086019200,,11/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086019200,,12/2021,0,0.666666666666667,2024-03-30
Census Tract,,12086019200,,01/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086019200,,02/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086019200,,03/2022,0,0.666666666666667,2024-03-30
Census Tract,,12086019200,,04/2022,0,0.5,2024-03-30
Census Tract,,12086019200,,05/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086019200,,06/2022,0,0.666666666666667,2024-03-30
Census Tract,,12086019200,,07/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086019200,,08/2022,0,1.33333333333333,2024-03-30
Census Tract,,12086019200,,09/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086019200,,11/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086019200,,12/2022,0,0.666666666666667,2024-03-30
Census Tract,,12086019200,,01/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086019200,,02/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086019200,,03/2023,0,0.666666666666667,2024-03-30
Census Tract,,12086019200,,05/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086019200,,06/2023,0,0.666666666666667,2024-03-30
Census Tract,,12086019200,,07/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086019200,,08/2023,0,1.33333333333333,2024-03-30
Census Tract,,12086019200,,09/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086019200,,10/2023,0,0.5,2024-03-30
Census Tract,,12086019200,,11/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086019200,,12/2023,0,0.666666666666667,2024-03-30
Census Tract,,12086019200,,01/2024,0,0.333333333333333,2024-03-30
Census Tract,,12086019200,,02/2024,0,0.333333333333333,2024-03-30
Census Tract,,12086019200,,03/2024,0,0.666666666666667,2024-03-30
Census Tract,,12086019301,,01/2020,0,2.16666666666667,2024-03-30
Census Tract,,12086019301,,02/2020,0,1.33333333333333,2024-03-30
Census Tract,,12086019301,,03/2020,0,1.16666666666667,2024-03-30
Census Tract,,12086019301,,04/2020,0,2,2024-03-30
Census Tract,,12086019301,,05/2020,0,1.5,2024-03-30
Census Tract,,12086019301,,06/2020,0,2,2024-03-30
Census Tract,,12086019301,,07/2020,0,1.83333333333333,2024-03-30
Census Tract,,12086019301,,08/2020,0,2.16666666666667,2024-03-30
Census Tract,,12086019301,,09/2020,0,0.833333333333333,2024-03-30
Census Tract,,12086019301,,10/2020,0,3.33333333333333,2024-03-30
Census Tract,,12086019301,,11/2020,0,3.83333333333333,2024-03-30
Census Tract,,12086019301,,12/2020,0,1.33333333333333,2024-03-30
Census Tract,,12086019301,,01/2021,0,2.16666666666667,2024-03-30
Census Tract,,12086019301,,02/2021,0,1.33333333333333,2024-03-30
Census Tract,,12086019301,,03/2021,0,1.16666666666667,2024-03-30
Census Tract,,12086019301,,04/2021,0,2,2024-03-30
Census Tract,,12086019301,,05/2021,0,1.5,2024-03-30
Census Tract,,12086019301,,06/2021,0,2,2024-03-30
Census Tract,,12086019301,,07/2021,0,1.83333333333333,2024-03-30
Census Tract,,12086019301,,08/2021,0,2.16666666666667,2024-03-30
Census Tract,,12086019301,,09/2021,0,0.833333333333333,2024-03-30
Census Tract,,12086019301,,10/2021,0,3.33333333333333,2024-03-30
Census Tract,,12086019301,,11/2021,0,3.83333333333333,2024-03-30
Census Tract,,12086019301,,12/2021,0,1.33333333333333,2024-03-30
Census Tract,,12086019301,,01/2022,0,2.16666666666667,2024-03-30
Census Tract,,12086019301,,02/2022,0,1.33333333333333,2024-03-30
Census Tract,,12086019301,,03/2022,0,1.16666666666667,2024-03-30
Census Tract,,12086019301,,04/2022,0,2,2024-03-30
Census Tract,,12086019301,,05/2022,0,1.5,2024-03-30
Census Tract,,12086019301,,06/2022,0,2,2024-03-30
Census Tract,,12086019301,,07/2022,0,1.83333333333333,2024-03-30
Census Tract,,12086019301,,08/2022,0,2.16666666666667,2024-03-30
Census Tract,,12086019301,,09/2022,0,0.833333333333333,2024-03-30
Census Tract,,12086019301,,10/2022,0,3.33333333333333,2024-03-30
Census Tract,,12086019301,,12/2022,0,1.33333333333333,2024-03-30
Census Tract,,12086019301,,02/2023,0,1.33333333333333,2024-03-30
Census Tract,,12086019301,,03/2023,0,1.16666666666667,2024-03-30
Census Tract,,12086019301,,04/2023,0,2,2024-03-30
Census Tract,,12086019301,,05/2023,0,1.5,2024-03-30
Census Tract,,12086019301,,06/2023,0,2,2024-03-30
Census Tract,,12086019301,,07/2023,0,1.83333333333333,2024-03-30
Census Tract,,12086019301,,08/2023,0,2.16666666666667,2024-03-30
Census Tract,,12086019301,,09/2023,0,0.833333333333333,2024-03-30
Census Tract,,12086019301,,10/2023,0,3.33333333333333,2024-03-30
Census Tract,,12086019301,,11/2023,0,3.83333333333333,2024-03-30
Census Tract,,12086019301,,12/2023,0,1.33333333333333,2024-03-30
Census Tract,,12086019301,,01/2024,0,2.16666666666667,2024-03-30
Census Tract,,12086019301,,02/2024,0,1.33333333333333,2024-03-30
Census Tract,,12086019301,,03/2024,0,1.16666666666667,2024-03-30
Census Tract,,12086019302,,01/2020,0,4.33333333333333,2024-03-30
Census Tract,,12086019302,,02/2020,0,2.16666666666667,2024-03-30
Census Tract,,12086019302,,03/2020,0,2.16666666666667,2024-03-30
Census Tract,,12086019302,,04/2020,0,0.833333333333333,2024-03-30
Census Tract,,12086019302,,05/2020,0,2.16666666666667,2024-03-30
Census Tract,,12086019302,,06/2020,0,2.5,2024-03-30
Census Tract,,12086019302,,07/2020,0,2.16666666666667,2024-03-30
Census Tract,,12086019302,,08/2020,0,3.33333333333333,2024-03-30
Census Tract,,12086019302,,09/2020,0,3,2024-03-30
Census Tract,,12086019302,,10/2020,0,1.16666666666667,2024-03-30
Census Tract,,12086019302,,11/2020,0,2.66666666666667,2024-03-30
Census Tract,,12086019302,,12/2020,0,1.83333333333333,2024-03-30
Census Tract,,12086019302,,01/2021,0,4.33333333333333,2024-03-30
Census Tract,,12086019302,,02/2021,0,2,2024-03-30
Census Tract,,12086019302,,03/2021,0,2.16666666666667,2024-03-30
Census Tract,,12086019302,,04/2021,0,0.833333333333333,2024-03-30
Census Tract,,12086019302,,05/2021,0,2.16666666666667,2024-03-30
Census Tract,,12086019302,,06/2021,0,2.5,2024-03-30
Census Tract,,12086019302,,07/2021,0,2.16666666666667,2024-03-30
Census Tract,,12086019302,,08/2021,0,3.33333333333333,2024-03-30
Census Tract,,12086019302,,09/2021,0,3,2024-03-30
Census Tract,,12086019302,,10/2021,0,1.16666666666667,2024-03-30
Census Tract,,12086019302,,11/2021,0,2.66666666666667,2024-03-30
Census Tract,,12086019302,,12/2021,0,1.83333333333333,2024-03-30
Census Tract,,12086019302,,01/2022,0,4.33333333333333,2024-03-30
Census Tract,,12086019302,,02/2022,0,2,2024-03-30
Census Tract,,12086019302,,03/2022,0,2.16666666666667,2024-03-30
Census Tract,,12086019302,,04/2022,0,0.833333333333333,2024-03-30
Census Tract,,12086019302,,05/2022,0,2.16666666666667,2024-03-30
Census Tract,,12086019302,,06/2022,0,2.5,2024-03-30
Census Tract,,12086019302,,07/2022,0,2.16666666666667,2024-03-30
Census Tract,,12086019302,,08/2022,0,3.33333333333333,2024-03-30
Census Tract,,12086019302,,09/2022,0,3,2024-03-30
Census Tract,,12086019302,,10/2022,0,1.16666666666667,2024-03-30
Census Tract,,12086019302,,12/2022,0,1.83333333333333,2024-03-30
Census Tract,,12086019302,,01/2023,0,4.33333333333333,2024-03-30
Census Tract,,12086019302,,02/2023,0,2,2024-03-30
Census Tract,,12086019302,,04/2023,0,0.833333333333333,2024-03-30
Census Tract,,12086019302,,05/2023,0,2.16666666666667,2024-03-30
Census Tract,,12086019302,,06/2023,0,2.5,2024-03-30
Census Tract,,12086019302,,07/2023,0,2.16666666666667,2024-03-30
Census Tract,,12086019302,,08/2023,0,3.33333333333333,2024-03-30
Census Tract,,12086019302,,09/2023,0,3,2024-03-30
Census Tract,,12086019302,,10/2023,0,1.16666666666667,2024-03-30
Census Tract,,12086019302,,11/2023,0,2.66666666666667,2024-03-30
Census Tract,,12086019302,,12/2023,0,1.83333333333333,2024-03-30
Census Tract,,12086019302,,01/2024,0,4.33333333333333,2024-03-30
Census Tract,,12086019302,,02/2024,0,2.16666666666667,2024-03-30
Census Tract,,12086019302,,03/2024,0,1.66666666666667,2024-03-30
Census Tract,,12086019401,,01/2020,0,1,2024-03-30
Census Tract,,12086019401,,02/2020,0,1.33333333333333,2024-03-30
Census Tract,,12086019401,,03/2020,0,1.16666666666667,2024-03-30
Census Tract,,12086019401,,04/2020,0,0.833333333333333,2024-03-30
Census Tract,,12086019401,,05/2020,0,1.16666666666667,2024-03-30
Census Tract,,12086019401,,06/2020,0,1.5,2024-03-30
Census Tract,,12086019401,,07/2020,0,2.5,2024-03-30
Census Tract,,12086019401,,08/2020,0,0.833333333333333,2024-03-30
Census Tract,,12086019401,,09/2020,0,1.5,2024-03-30
Census Tract,,12086019401,,10/2020,0,0.833333333333333,2024-03-30
Census Tract,,12086019401,,11/2020,0,1.33333333333333,2024-03-30
Census Tract,,12086019401,,12/2020,0,0.666666666666667,2024-03-30
Census Tract,,12086019401,,01/2021,0,1,2024-03-30
Census Tract,,12086019401,,02/2021,0,1.33333333333333,2024-03-30
Census Tract,,12086019401,,03/2021,0,1.16666666666667,2024-03-30
Census Tract,,12086019401,,04/2021,0,0.833333333333333,2024-03-30
Census Tract,,12086019401,,05/2021,0,1.16666666666667,2024-03-30
Census Tract,,12086019401,,06/2021,0,1.5,2024-03-30
Census Tract,,12086019401,,07/2021,0,2.5,2024-03-30
Census Tract,,12086019401,,08/2021,0,0.833333333333333,2024-03-30
Census Tract,,12086019401,,09/2021,0,1.5,2024-03-30
Census Tract,,12086019401,,10/2021,0,0.833333333333333,2024-03-30
Census Tract,,12086019401,,11/2021,0,1.33333333333333,2024-03-30
Census Tract,,12086019401,,12/2021,0,0.666666666666667,2024-03-30
Census Tract,,12086019401,,01/2022,0,1,2024-03-30
Census Tract,,12086019401,,02/2022,0,1.33333333333333,2024-03-30
Census Tract,,12086019401,,03/2022,0,1.16666666666667,2024-03-30
Census Tract,,12086019401,,04/2022,0,0.833333333333333,2024-03-30
Census Tract,,12086019401,,05/2022,0,1.16666666666667,2024-03-30
Census Tract,,12086019401,,06/2022,0,1.5,2024-03-30
Census Tract,,12086019401,,07/2022,0,2.5,2024-03-30
Census Tract,,12086019401,,08/2022,0,0.833333333333333,2024-03-30
Census Tract,,12086019401,,09/2022,0,1.5,2024-03-30
Census Tract,,12086019401,,10/2022,0,0.833333333333333,2024-03-30
Census Tract,,12086019401,,11/2022,0,1.33333333333333,2024-03-30
Census Tract,,12086019401,,12/2022,0,0.666666666666667,2024-03-30
Census Tract,,12086019401,,01/2023,0,1,2024-03-30
Census Tract,,12086019401,,02/2023,0,1.33333333333333,2024-03-30
Census Tract,,12086019401,,05/2023,0,1.16666666666667,2024-03-30
Census Tract,,12086019401,,06/2023,0,1.5,2024-03-30
Census Tract,,12086019401,,08/2023,0,0.833333333333333,2024-03-30
Census Tract,,12086019401,,09/2023,0,1.5,2024-03-30
Census Tract,,12086019401,,10/2023,0,0.833333333333333,2024-03-30
Census Tract,,12086019401,,11/2023,0,1.33333333333333,2024-03-30
Census Tract,,12086019401,,12/2023,0,0.666666666666667,2024-03-30
Census Tract,,12086019401,,01/2024,0,1,2024-03-30
Census Tract,,12086019401,,02/2024,0,1.33333333333333,2024-03-30
